,Unnamed: 0,country,number,item,item_id,wikidata_description_x,pageid_y,wikidata_description_y,pageid_x.1,wikidata_description_x.1,pageid_y.1,wikidata_description_y.1,pageid_x.1.1,wikidata_description_x.1.1,pageid_y.1.1,wikidata_description_y.1.1,pageid_x,wikidata_description_x.1.1.1,shortform,pageid_y.1.1.1,wikidata_description_y.1.1.1,pageid_x.1.1.1,wikidata_description_x.1.1.1.1,pageid_y.1.1.1.1,wikidata_description_y.1.1.1.1,pageid,wikidata_description
851,805,Mongolia,15,Otryadyn Gündegmaa,http://www.wikidata.org/entity/Q444801,sport shooter,18844959,sport shooter,18844959,sport shooter,18844959,sport shooter,18844959,sport shooter,18844959,sport shooter,18844959,sport shooter,wd:Q444801,18844959,sport shooter,18844959,sport shooter,18844959,sport shooter,18844959,sport shooter
852,806,Mongolia,15,Soronzonboldyn Battsetseg,http://www.wikidata.org/entity/Q2625422,Mongolian wrestler,29039340,Mongolian wrestler,29039340,Mongolian wrestler,29039340,Mongolian wrestler,29039340,Mongolian wrestler,29039340,Mongolian wrestler,29039340,Mongolian wrestler,wd:Q2625422,29039340,Mongolian wrestler,29039340,Mongolian wrestler,29039340,Mongolian wrestler,29039340,Mongolian wrestler
853,807,Mongolia,15,Baatarsuren Shuudertsetseg,http://www.wikidata.org/entity/Q21064584,Mongolian author,47610895,Mongolian author,47610895,Mongolian author,47610895,Mongolian author,47610895,Mongolian author,47610895,Mongolian author,47610895,Mongolian author,wd:Q21064584,47610895,Mongolian author,47610895,Mongolian author,47610895,Mongolian author,47610895,Mongolian author
854,808,Mongolia,14,Queen Genepil,http://www.wikidata.org/entity/Q65406652,Queen consort of Mongolia,67488925,Queen consort of Mongolia,67488925,Queen consort of Mongolia,67488925,Queen consort of Mongolia,67488925,Queen consort of Mongolia,67488925,Queen consort of Mongolia,67488925,Queen consort of Mongolia,wd:Q65406652,67488925,Queen consort of Mongolia,67488925,Queen consort of Mongolia,67488925,Queen consort of Mongolia,67488925,Queen consort of Mongolia
855,809,Mongolia,14,Bat-Ochiryn Bolortuyaa,http://www.wikidata.org/entity/Q70350136,Mongol amateur wrestler,67567937,Mongol amateur wrestler,67567937,Mongol amateur wrestler,67567937,Mongol amateur wrestler,67567937,Mongol amateur wrestler,67567937,Mongol amateur wrestler,67567937,Mongol amateur wrestler,wd:Q70350136,67567937,Mongol amateur wrestler,67567937,Mongol amateur wrestler,67567937,Mongol amateur wrestler,67567937,Mongol amateur wrestler
856,810,Mongolia,13,Munkhbayar Dorjsuren,http://www.wikidata.org/entity/Q70562,sport shooter,3386479,sport shooter,3386479,sport shooter,3386479,sport shooter,3386479,sport shooter,3386479,sport shooter,3386479,sport shooter,wd:Q70562,3386479,sport shooter,3386479,sport shooter,3386479,sport shooter,3386479,sport shooter
857,811,Mongolia,11,Sanjaasürengiin Oyuun,http://www.wikidata.org/entity/Q276238,Mongolian politician,16112467,Mongolian politician,16112467,Mongolian politician,16112467,Mongolian politician,16112467,Mongolian politician,16112467,Mongolian politician,16112467,Mongolian politician,wd:Q276238,16112467,Mongolian politician,16112467,Mongolian politician,16112467,Mongolian politician,16112467,Mongolian politician
858,812,Mongolia,11,Batkhuyagiin Möngöntuul,http://www.wikidata.org/entity/Q444506,Mongolian chess player,27240094,Mongolian chess player,27240094,Mongolian chess player,27240094,Mongolian chess player,27240094,Mongolian chess player,27240094,Mongolian chess player,27240094,Mongolian chess player,wd:Q444506,27240094,Mongolian chess player,27240094,Mongolian chess player,27240094,Mongolian chess player,27240094,Mongolian chess player
859,813,Mongolia,11,Nyam-Osoryn Tuyaa,http://www.wikidata.org/entity/Q541239,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,wd:Q541239,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30,1702431,Acting prime minister of Mongolia from 1999-07-22 to 1999-07-30
860,814,Mongolia,11,Ochirbatyn Burmaa,http://www.wikidata.org/entity/Q1016653,Olympic wrestler,36796877,Olympic wrestler,36796877,Olympic wrestler,36796877,Olympic wrestler,36796877,Olympic wrestler,36796877,Olympic wrestler,36796877,Olympic wrestler,wd:Q1016653,36796877,Olympic wrestler,36796877,Olympic wrestler,36796877,Olympic wrestler,36796877,Olympic wrestler
861,815,Montenegro,40,Elena of Montenegro,http://www.wikidata.org/entity/Q181530,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946),wd:Q181530,5010172,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946),5010172,Queen consort of Italy (1900-1946)
862,816,Montenegro,38,Sofia Carson,http://www.wikidata.org/entity/Q18222476,American actress and singer,44514422,American actress and singer,44514422,American actress and singer,44514422,American actress and singer,44514422,American actress and singer,44514422,American actress and singer,44514422,American actress and singer,wd:Q18222476,44514422,American actress and singer,44514422,American actress and singer,44514422,American actress and singer,44514422,American actress and singer
863,817,Montenegro,26,Andrea Demirović,http://www.wikidata.org/entity/Q237397,Montenegrin singer,15892486,Montenegrin singer,15892486,Montenegrin singer,15892486,Montenegrin singer,15892486,Montenegrin singer,15892486,Montenegrin singer,15892486,Montenegrin singer,wd:Q237397,15892486,Montenegrin singer,15892486,Montenegrin singer,15892486,Montenegrin singer,15892486,Montenegrin singer
864,818,Montenegro,26,Princess Milica of Montenegro,http://www.wikidata.org/entity/Q233552,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),wd:Q233552,4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951),4972935,Montenegrin princess and Grand Duchess of Russia (1866-1951)
865,819,Montenegro,25,Danka Kovinić,http://www.wikidata.org/entity/Q5219935,Montenegrin female tennis player,32339345,Montenegrin female tennis player,32339345,Montenegrin female tennis player,32339345,Montenegrin female tennis player,32339345,Montenegrin female tennis player,32339345,Montenegrin female tennis player,32339345,Montenegrin female tennis player,wd:Q5219935,32339345,Montenegrin female tennis player,32339345,Montenegrin female tennis player,32339345,Montenegrin female tennis player,32339345,Montenegrin female tennis player
866,820,Montenegro,25,Katarina Bulatović,http://www.wikidata.org/entity/Q335421,Montenegrin handball player,30008387,Montenegrin handball player,30008387,Montenegrin handball player,30008387,Montenegrin handball player,30008387,Montenegrin handball player,30008387,Montenegrin handball player,30008387,Montenegrin handball player,wd:Q335421,30008387,Montenegrin handball player,30008387,Montenegrin handball player,30008387,Montenegrin handball player,30008387,Montenegrin handball player
867,821,Montenegro,25,Princess Zorka of Montenegro,http://www.wikidata.org/entity/Q226738,Princess of Montenegro,1119806,Princess of Montenegro,1119806,Princess of Montenegro,1119806,Princess of Montenegro,1119806,Princess of Montenegro,1119806,Princess of Montenegro,1119806,Princess of Montenegro,wd:Q226738,1119806,Princess of Montenegro,1119806,Princess of Montenegro,1119806,Princess of Montenegro,1119806,Princess of Montenegro
868,822,Montenegro,23,Jovanka Radičević,http://www.wikidata.org/entity/Q576117,Montenegrin handball player,30009018,Montenegrin handball player,30009018,Montenegrin handball player,30009018,Montenegrin handball player,30009018,Montenegrin handball player,30009018,Montenegrin handball player,30009018,Montenegrin handball player,wd:Q576117,30009018,Montenegrin handball player,30009018,Montenegrin handball player,30009018,Montenegrin handball player,30009018,Montenegrin handball player
869,823,Montenegro,23,Princess Anastasia of Montenegro,http://www.wikidata.org/entity/Q235583,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935),wd:Q235583,4972685,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935),4972685,Princess of Montenegro (1868-1935)
870,824,Montenegro,21,Nina Žižić,http://www.wikidata.org/entity/Q4300148,Montenegrin singer,38464135,Montenegrin singer,38464135,Montenegrin singer,38464135,Montenegrin singer,38464135,Montenegrin singer,38464135,Montenegrin singer,38464135,Montenegrin singer,wd:Q4300148,38464135,Montenegrin singer,38464135,Montenegrin singer,38464135,Montenegrin singer,38464135,Montenegrin singer
871,825,Montenegro,21,Milena of Montenegro,http://www.wikidata.org/entity/Q257108,Queen consort of Montenegro,13065152,Queen consort of Montenegro,13065152,Queen consort of Montenegro,13065152,Queen consort of Montenegro,13065152,Queen consort of Montenegro,13065152,Queen consort of Montenegro,13065152,Queen consort of Montenegro,wd:Q257108,13065152,Queen consort of Montenegro,13065152,Queen consort of Montenegro,13065152,Queen consort of Montenegro,13065152,Queen consort of Montenegro
872,826,Montenegro,21,Ana Dabović,http://www.wikidata.org/entity/Q4153527,Serbian basketball player,28611224,Serbian basketball player,28611224,Serbian basketball player,28611224,Serbian basketball player,28611224,Serbian basketball player,28611224,Serbian basketball player,28611224,Serbian basketball player,wd:Q4153527,28611224,Serbian basketball player,28611224,Serbian basketball player,28611224,Serbian basketball player,28611224,Serbian basketball player
873,827,Montenegro,20,Maja Savić,http://www.wikidata.org/entity/Q452907,Montenegrin handball player,19663035,Montenegrin handball player,19663035,Montenegrin handball player,19663035,Montenegrin handball player,19663035,Montenegrin handball player,19663035,Montenegrin handball player,19663035,Montenegrin handball player,wd:Q452907,19663035,Montenegrin handball player,19663035,Montenegrin handball player,19663035,Montenegrin handball player,19663035,Montenegrin handball player
874,828,Montenegro,20,Marina Vukčević,http://www.wikidata.org/entity/Q556038,Montenegrin handball player,33085132,Montenegrin handball player,33085132,Montenegrin handball player,33085132,Montenegrin handball player,33085132,Montenegrin handball player,33085132,Montenegrin handball player,33085132,Montenegrin handball player,wd:Q556038,33085132,Montenegrin handball player,33085132,Montenegrin handball player,33085132,Montenegrin handball player,33085132,Montenegrin handball player
875,829,Montenegro,19,Vladana Vučinić,http://www.wikidata.org/entity/Q7938196,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-),wd:Q7938196,30189522,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-),30189522,Montenegrin singer (1986-)
876,830,Montenegro,19,Marija Jovanović,http://www.wikidata.org/entity/Q576113,Montenegrin handball player,30121000,Montenegrin handball player,30121000,Montenegrin handball player,30121000,Montenegrin handball player,30121000,Montenegrin handball player,30121000,Montenegrin handball player,30121000,Montenegrin handball player,wd:Q576113,30121000,Montenegrin handball player,30121000,Montenegrin handball player,30121000,Montenegrin handball player,30121000,Montenegrin handball player
877,831,Montenegro,19,Milica Dabović,http://www.wikidata.org/entity/Q2612868,Serbian basketball player,23678802,Serbian basketball player,23678802,Serbian basketball player,23678802,Serbian basketball player,23678802,Serbian basketball player,23678802,Serbian basketball player,23678802,Serbian basketball player,wd:Q2612868,23678802,Serbian basketball player,23678802,Serbian basketball player,23678802,Serbian basketball player,23678802,Serbian basketball player
878,832,Montenegro,18,Bojana Popović,http://www.wikidata.org/entity/Q272265,Montenegrin handball player,22229614,Montenegrin handball player,22229614,Montenegrin handball player,22229614,Montenegrin handball player,22229614,Montenegrin handball player,22229614,Montenegrin handball player,22229614,Montenegrin handball player,wd:Q272265,22229614,Montenegrin handball player,22229614,Montenegrin handball player,22229614,Montenegrin handball player,22229614,Montenegrin handball player
879,833,Montenegro,18,Majda Mehmedović,http://www.wikidata.org/entity/Q575548,Montenegrin handball player,34014776,Montenegrin handball player,34014776,Montenegrin handball player,34014776,Montenegrin handball player,34014776,Montenegrin handball player,34014776,Montenegrin handball player,34014776,Montenegrin handball player,wd:Q575548,34014776,Montenegrin handball player,34014776,Montenegrin handball player,34014776,Montenegrin handball player,34014776,Montenegrin handball player
880,834,Montenegro,18,Sonja Barjaktarović,http://www.wikidata.org/entity/Q575826,Montenegrin handball player,32334145,Montenegrin handball player,32334145,Montenegrin handball player,32334145,Montenegrin handball player,32334145,Montenegrin handball player,32334145,Montenegrin handball player,32334145,Montenegrin handball player,wd:Q575826,32334145,Montenegrin handball player,32334145,Montenegrin handball player,32334145,Montenegrin handball player,32334145,Montenegrin handball player
