,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
966,Republic of Ireland,90,Galway,http://www.wikidata.org/entity/Q129610,wd:Q129610,92639,city in Ireland,"Galway ( GAWL-way; Irish: Gaillimh, pronounced [ˈɡal̠ʲɪvʲ]) is a city in the West of Ireland, in the province of Connacht. It is the county town of County Galway, which is named after it. It lies on the River Corrib between Lough Corrib and Galway Bay, and is the sixth most populous city on the island of Ireland and the fourth most populous in the Republic of Ireland, with a population at the 2016 Census of 79,934.Located near an earlier settlement, Galway grew around a fortification built by the King of Connacht in 1124. A municipal charter, received in 1484, allowed for the citizens of the then walled city to form a council and mayoralty for the city. Controlled largely by a group of merchant families, the Tribes of Galway, the city grew into a trading port. Following a period of decline, as of the 21st century, the city is a tourist destination and is known for hosting numerous festivals, celebrations and events, including the Galway Arts Festival.In 2018, Galway was named the European Region of Gastronomy. The city was the European Capital of Culture for 2020, alongside Rijeka, Croatia.",https://en.wikipedia.org/wiki/Galway
986,Republic of the Congo,32,Owando,http://www.wikidata.org/entity/Q1201732,wd:Q1201732,1840635,city,"Owando is a town in the central Republic of the Congo, lying on the Kouyou River. It is the capital of Cuvette Department and an autonomous commune. It is home to a market and has an airport.
It was formerly known as Fort-Rousset.  It gained the status of ""commune"" on March 16, 2017",https://en.wikipedia.org/wiki/Owando
987,Romania,70,Alba Iulia,http://www.wikidata.org/entity/Q174665,wd:Q174665,400475,city in Romania,"Alba Iulia (Romanian pronunciation: [ˌalba ˈjuli.a] (listen); German: Karlsburg or Carlsburg, formerly Weißenburg; Hungarian: Gyulafehérvár; Latin: Apulum) is a city that serves as the seat of Alba County in the west-central part of Romania. Located on the Mureș River in the historical region of Transylvania, it has a population of 63,536 (as of 2011).Since the High Middle Ages, the city has been the seat of Transylvania's Roman Catholic diocese. Between 1541 and 1690 it was the capital of the Eastern Hungarian Kingdom and the latter Principality of Transylvania. At one point it also was a center of Eastern Orthodox Metropolitan of Transylvania with suffragan to Vad diocese. Alba Iulia is historically important for Romanians, Hungarians, and Transylvanian Saxons. In December 2018, Alba Iulia was officially declared Capital of the Great Union of Romania.The city administers four villages: Bărăbanț (Borbánd), Micești (Ompolykisfalud), Oarda (Alsóváradja) and Pâclișa (Poklos).",https://en.wikipedia.org/wiki/Alba_Iulia
1007,Russia,80,Baikonur,http://www.wikidata.org/entity/Q165413,wd:Q165413,180643,city in Kazakhstan,"Baikonur (Kazakh: Байқоңыр, Baiqoñyr; Russian: Байконур, romanized: Baykonur), formerly known as Leninsk (also, see Tyuratam), is a city of republic significance in Kazakhstan on the northern bank of the Syr Darya river, rented and administered by the Russian Federation as an enclave. It was constructed to service the Baikonur Cosmodrome and was officially renamed Baikonur by Russian president Boris Yeltsin on December 20, 1995. During the Soviet period, it was sometimes referred to as Звездоград (Zvezdograd), Russian for 'Star City'.In 2009, the population of Baikonur was 36,175 (2009 Census results), while in 1999, it was 28,776 (1999 Census results).The rented area is an ellipse measuring 90 kilometres (56 mi) east to west by 85 km (53 mi) north to south, with the cosmodrome situated at the area's centre.",https://en.wikipedia.org/wiki/Baikonur
1027,Rwanda,45,Butare,http://www.wikidata.org/entity/Q509739,wd:Q509739,3366673,city in Rwanda,"Butare (Kinyarwanda: [βú.tɑ́.ɾe]), also known as Huye, is a city (population: 50,220 as of 2012) in the Southern Province of Rwanda and the capital of Huye district. It is the fourth largest town in Rwanda by population.",https://en.wikipedia.org/wiki/Butare
1031,Saint Kitts and Nevis,111,Basseterre,http://www.wikidata.org/entity/Q41295,wd:Q41295,56622,capital of Saint Kitts and Nevis,"Basseterre () is the capital and largest city of Saint Kitts and Nevis with an estimated population of 14,000 in 2018. Geographically, the Basseterre port is located at 17°18′N 62°44′W, on the south western coast of Saint Kitts Island, and it is one of the chief commercial depots of the Leeward Islands. The city lies within Saint George Basseterre Parish.
Basseterre is one of the oldest towns in the Eastern Caribbean.",https://en.wikipedia.org/wiki/Basseterre
1032,Saint Lucia,116,Castries,http://www.wikidata.org/entity/Q41699,wd:Q41699,56633,capital of Saint Lucia,"Castries  (listen) is the capital and largest city of Saint Lucia, an island country in the Caribbean. The urban area had the population of approximately 20,000, while the eponymous district had a population of 70,000 on 22 May 2013. The city stretches over an area of 80 km2 (31 sq mi).Castries is in a flood plain and is built on reclaimed land. It houses the seat of government and the head offices of many foreign and local businesses. The city is laid out in a grid pattern. Its sheltered harbour receives cargo vessels, ferry boats, and cruise ships. It houses duty-free shopping facilities such as Point Seraphine and La Place Carenage. The city is well served by a bus system and taxi service. St Lucia's main post office is in Castries.
Castries is the birthplace of Arthur Lewis, winner of the 1979 Nobel Memorial Prize in Economics, as well as of Derek Walcott, winner of the 1992 Nobel Prize for Literature.",https://en.wikipedia.org/wiki/Castries
1033,Saint Vincent and the Grenadines,105,Kingstown,http://www.wikidata.org/entity/Q41474,wd:Q41474,742159,capital of Saint Vincent and the Grenadines,"Kingstown is the capital, chief port, and main commercial centre of Saint Vincent and the Grenadines. With a population of 12,909 (2012), Kingstown is the most populous settlement in the country. It is the centre for the island's agricultural industry and a port of entry for tourists. The city lies within the parish of Saint George in the south-west corner of Saint Vincent.",https://en.wikipedia.org/wiki/Kingstown
1034,Samoa,131,Apia,http://www.wikidata.org/entity/Q36260,wd:Q36260,56828,capital of Samoa,"Apia is the capital of Samoa, and its only city. It is located on the central north coast of Upolu, Samoa's second-largest island. Apia falls within the political district (itūmālō) of Tuamasaga.
The Apia Urban Area (generally known as the City of Apia) has a population of 37,391 (2016 census). Its geographic boundaries extend roughly from Letogo village to the newer, industrialized region of Apia known as ""Vaitele"".",https://en.wikipedia.org/wiki/Apia
1035,San Marino,125,San Marino,http://www.wikidata.org/entity/Q1848,wd:Q1848,406962,capital city of San Marino,"The City of San Marino (Italian: Città di San Marino), also known simply as San Marino and locally as Città, is the capital city of the Republic of San Marino, Southern Europe. The city has a population of 4,044. It is on the western slopes of San Marino's highest point, Monte Titano.",https://en.wikipedia.org/wiki/City_of_San_Marino
1036,Saudi Arabia,50,Dhahran,http://www.wikidata.org/entity/Q268915,wd:Q268915,6838977,city in Saudi Arabia,"Dhahran (Arabic الظهران Al-Thahran) is a city located in Eastern Province, Saudi Arabia. With a total population of  240,742 as of 2021, it is a major administrative center for the Saudi oil industry. Together with the nearby cities of Dammam and Khobar, Dhahran forms part of the Dammam Metropolitan Area, which is commonly known as greater Dammam and has an estimated population of 4,140,000 as of 2012.
Large oil reserves were first identified in the Dhahran area in 1931, and in 1935, Standard Oil drilled the first commercially viable oil well. Standard Oil later established a subsidiary in Saudi Arabia called the Arabian American Oil Company (ARAMCO), now owned by the Saudi government and known as Saudi Aramco. Dhahran has been the home of Saudi Aramco's headquarters for 80 years and is its first and largest gated compound with more than 50,000 residents. Employees and dependents of Aramco, known as Aramcons, have a tendency to use Dhahran to solely refer to the Aramco camp while using Khobar and/or Dammam to refer to the area outside the camp. 
Dhahran is unusual in that a large portion of it is made up of gated areas including Saudi Aramco's headquarters and residential camp, the King Fahd University of Petroleum and Minerals (built by Aramco) and the King Abdulaziz Air Base. Dhahran is also home to the Mall of Dhahran, one of the biggest shopping complexes in the Eastern Province.

",https://en.wikipedia.org/wiki/Dhahran
1042,Senegal,52,Gorée,http://www.wikidata.org/entity/Q244347,wd:Q244347,1256117,"one of the 19 communes d'arrondissement (i.e. districts) of the city of Dakar, Senegal; World Heritage Site","Île de Gorée (French pronunciation: ​[ildəɡoʁe]; ""Gorée Island""; Wolof: Beer Dun) is one of the 19 communes d'arrondissement (i.e. districts) of the city of Dakar, Senegal. It is an 18.2-hectare (45-acre) island located 2 kilometres (1.1 nmi; 1.2 mi) at sea from the main harbour of Dakar (14°40′N 17°24′W), famous as a destination for people interested in the Atlantic slave trade although its actual role in the history of the slave trade is the subject of dispute.
Its population as of the 2013 census was 1,680 inhabitants, giving a density of 5,802 inhabitants per square kilometre (15,030/sq mi), which is only half the average density of the city of Dakar. Gorée is both the smallest and the least populated of the 19 communes d'arrondissement of Dakar.
Other important centres for the slave trade from Senegal were further north, at Saint-Louis, Senegal, or to the south in the Gambia, at the mouths of major rivers for trade. It is a UNESCO World Heritage Site and was one of the first 12 locations in the world to be designated as such in 1978.The name is a corruption of its original Dutch name Goedereede, meaning ""good roadstead"".",https://en.wikipedia.org/wiki/Gor%C3%A9e
